shift_id,staff_id,staff_type,department_id,shift_date,shift_type,hours_worked
SHF-741556,NUR-801377,Nurse,DEP-006,2026-01-17,Afternoon,8.0
SHF-741609,EMP-428574,Employee,DEP-013,2024-12-03,Night,8.0
SHF-741631,NUR-147181,Nurse,DEP-015,2024-01-13,Morning,8.0
SHF-741704,NUR-102660,Nurse,DEP-003,2024-08-31,Night,12.0
SHF-741713,NUR-284299,Nurse,DEP-012,2024-07-09,Morning,12.0
SHF-741728,EMP-161006,Employee,DEP-001,2023-07-11,Night,8.0
SHF-741745,NUR-445043,Nurse,DEP-014,2023-12-06,Afternoon,8.0
SHF-741890,NUR-826673,Nurse,DEP-014,2023-04-12,Morning,10.0
SHF-741891,NUR-256399,Nurse,DEP-020,2024-02-04,Night,12.0
SHF-742009,NUR-145770,Nurse,DEP-003,2024-11-04,Afternoon,12.0
SHF-742087,DOC-991422,Doctor,DEP-012,2026-04-29,Afternoon,8.0
SHF-742103,NUR-898120,Nurse,DEP-012,2025-10-10,Morning,12.0
SHF-742210,EMP-400215,Employee,DEP-009,2024-09-30,Afternoon,10.0
SHF-742269,EMP-371258,Employee,DEP-012,2024-02-08,Morning,10.0
SHF-742352,EMP-789395,Employee,DEP-011,2024-02-28,Night,12.0
SHF-742453,NUR-893669,Nurse,DEP-001,2026-03-27,Night,12.0
SHF-742465,EMP-379226,Employee,DEP-020,2026-02-03,Night,8.0
SHF-742565,DOC-702997,Doctor,DEP-017,2023-01-16,Night,10.0
SHF-742649,NUR-697696,Nurse,DEP-005,2024-11-09,Night,8.0
SHF-742696,NUR-571961,Nurse,DEP-002,2025-02-27,Night,10.0
SHF-742698,NUR-771998,Nurse,DEP-012,2023-02-22,Morning,10.0
SHF-742743,EMP-626033,Employee,DEP-019,2024-06-08,Afternoon,8.0
SHF-742767,NUR-458937,Nurse,DEP-020,2026-03-25,Night,10.0
SHF-742872,DOC-772494,Doctor,DEP-002,2023-09-21,Afternoon,10.0
SHF-742897,EMP-545770,Employee,DEP-019,2024-09-11,Afternoon,12.0
SHF-742938,NUR-905378,Nurse,DEP-019,2024-09-18,Afternoon,8.0
SHF-742946,NUR-449038,Nurse,DEP-005,2024-05-06,Night,12.0
SHF-742948,NUR-479434,Nurse,DEP-008,2025-11-18,Afternoon,10.0
SHF-742977,NUR-596144,Nurse,DEP-003,2024-04-05,Morning,12.0
SHF-742980,NUR-839588,Nurse,DEP-013,2025-05-16,Morning,8.0
SHF-743006,EMP-349803,Employee,DEP-001,2026-07-28,Afternoon,12.0
SHF-743024,NUR-308987,Nurse,DEP-002,2025-06-03,Afternoon,8.0
SHF-743059,NUR-173298,Nurse,DEP-020,2024-11-05,Morning,10.0
SHF-743065,EMP-400399,Employee,DEP-011,2023-12-02,Night,8.0
SHF-743097,EMP-414346,Employee,DEP-012,2025-02-01,Morning,8.0
SHF-743113,NUR-523225,Nurse,DEP-014,2024-10-30,Afternoon,10.0
SHF-743148,NUR-342206,Nurse,DEP-020,2024-06-12,Afternoon,12.0
SHF-743207,NUR-743540,Nurse,DEP-018,2023-12-28,Afternoon,8.0
SHF-743257,EMP-517794,Employee,DEP-003,2024-05-25,Afternoon,12.0
SHF-743263,NUR-641229,Nurse,DEP-004,2024-01-22,Afternoon,10.0
SHF-743269,DOC-183675,Doctor,DEP-013,2023-03-18,Afternoon,8.0
SHF-743278,EMP-639928,Employee,DEP-019,2025-10-09,Night,8.0
SHF-743434,NUR-304812,Nurse,DEP-011,2025-07-04,Afternoon,12.0
SHF-743448,DOC-540514,Doctor,DEP-007,2023-04-18,Afternoon,10.0
SHF-743454,NUR-303090,Nurse,DEP-006,2025-04-06,Morning,10.0
SHF-743469,DOC-305052,Doctor,DEP-001,2025-01-05,Night,10.0
SHF-743482,NUR-797220,Nurse,DEP-005,2026-04-24,Afternoon,12.0
SHF-743536,EMP-891865,Employee,DEP-003,2024-05-03,Morning,8.0
SHF-743656,DOC-780825,Doctor,DEP-014,2023-12-15,Afternoon,8.0
SHF-743657,EMP-276683,Employee,DEP-007,2026-06-21,Night,10.0
SHF-743670,EMP-494061,Employee,DEP-018,2025-12-06,Morning,10.0
SHF-743770,EMP-388892,Employee,DEP-009,2024-12-14,Night,10.0
SHF-743773,NUR-370535,Nurse,DEP-014,2023-02-15,Morning,8.0
SHF-743786,NUR-272074,Nurse,DEP-002,2023-06-13,Morning,10.0
SHF-743789,EMP-400215,Employee,DEP-011,2026-05-17,Morning,10.0
SHF-743943,NUR-688089,Nurse,DEP-011,2026-01-15,Night,10.0
SHF-744000,EMP-619533,Employee,DEP-018,2024-02-23,Morning,10.0
SHF-744083,DOC-878392,Doctor,DEP-007,2026-06-03,Afternoon,12.0
SHF-744131,DOC-163016,Doctor,DEP-003,2023-10-30,Night,12.0
SHF-744134,NUR-447414,Nurse,DEP-018,2026-07-28,Night,12.0
SHF-744175,NUR-757676,Nurse,DEP-001,2023-01-17,Afternoon,12.0
SHF-744279,NUR-388500,Nurse,DEP-009,2024-08-28,Morning,12.0
SHF-744364,DOC-218549,Doctor,DEP-018,2026-05-20,Night,12.0
SHF-744407,NUR-165525,Nurse,DEP-016,2024-12-12,Morning,8.0
SHF-744463,EMP-862940,Employee,DEP-017,2026-03-21,Morning,10.0
SHF-744486,EMP-458699,Employee,DEP-013,2024-12-11,Morning,12.0
SHF-744532,NUR-156045,Nurse,DEP-020,2026-05-01,Night,8.0
SHF-744542,NUR-756279,Nurse,DEP-002,2023-04-13,Night,8.0
SHF-744553,EMP-818999,Employee,DEP-003,2025-12-13,Morning,8.0
SHF-744629,EMP-336877,Employee,DEP-009,2025-01-31,Night,10.0
SHF-744676,NUR-665421,Nurse,DEP-013,2025-06-23,Afternoon,8.0
SHF-744717,EMP-471934,Employee,DEP-007,2023-10-02,Morning,12.0
SHF-744795,NUR-281454,Nurse,DEP-009,2024-06-04,Night,12.0
SHF-744953,DOC-622347,Doctor,DEP-009,2024-03-29,Night,10.0
SHF-745069,EMP-348023,Employee,DEP-018,2024-05-03,Afternoon,8.0
SHF-745082,NUR-189674,Nurse,DEP-009,2025-10-31,Afternoon,8.0
SHF-745119,NUR-980944,Nurse,DEP-017,2025-10-19,Afternoon,12.0
SHF-745181,NUR-469120,Nurse,DEP-003,2024-11-12,Afternoon,10.0
SHF-745213,NUR-284299,Nurse,DEP-018,2023-04-12,Morning,8.0
SHF-745241,NUR-602795,Nurse,DEP-020,2024-09-27,Night,10.0
SHF-745321,NUR-718675,Nurse,DEP-010,2023-11-24,Morning,12.0
SHF-745339,NUR-678915,Nurse,DEP-010,2023-11-09,Afternoon,8.0
SHF-745394,EMP-607643,Employee,DEP-014,2025-07-04,Morning,12.0
SHF-745400,DOC-836336,Doctor,DEP-017,2026-02-21,Night,12.0
SHF-745434,NUR-542975,Nurse,DEP-002,2024-08-01,Night,8.0
SHF-745513,NUR-663994,Nurse,DEP-001,2026-01-18,Morning,8.0
SHF-745559,NUR-935444,Nurse,DEP-004,2024-10-09,Afternoon,10.0
SHF-745591,NUR-903458,Nurse,DEP-001,2024-03-25,Morning,12.0
SHF-745611,NUR-926786,Nurse,DEP-016,2026-04-01,Night,8.0
SHF-745612,NUR-803908,Nurse,DEP-013,2025-03-20,Night,10.0
SHF-745619,NUR-445043,Nurse,DEP-016,2023-07-17,Afternoon,12.0
SHF-745649,NUR-613728,Nurse,DEP-019,2023-01-09,Night,8.0
SHF-745660,EMP-766337,Employee,DEP-018,2025-06-03,Night,8.0
SHF-745733,NUR-882163,Nurse,DEP-015,2025-08-02,Morning,10.0
SHF-745743,NUR-475841,Nurse,DEP-004,2026-07-09,Afternoon,8.0
SHF-745772,EMP-656753,Employee,DEP-018,2026-07-26,Morning,12.0
SHF-745783,EMP-677266,Employee,DEP-016,2024-02-22,Morning,8.0
SHF-745805,DOC-732740,Doctor,DEP-001,2025-08-04,Night,12.0
SHF-745917,NUR-503505,Nurse,DEP-003,2026-05-16,Morning,10.0
SHF-745926,EMP-137448,Employee,DEP-019,2024-06-21,Afternoon,12.0
SHF-745943,NUR-653503,Nurse,DEP-015,2023-11-20,Night,10.0
SHF-746028,NUR-797397,Nurse,DEP-007,2026-03-02,Afternoon,10.0
SHF-746130,EMP-965194,Employee,DEP-011,2026-05-08,Morning,10.0
SHF-746138,NUR-756032,Nurse,DEP-003,2023-07-12,Afternoon,8.0
SHF-746149,EMP-982852,Employee,DEP-010,2023-02-15,Night,8.0
SHF-746163,DOC-470055,Doctor,DEP-015,2026-08-04,Morning,10.0
SHF-746354,NUR-697517,Nurse,DEP-001,2023-08-15,Night,8.0
SHF-746428,EMP-820304,Employee,DEP-019,2024-05-17,Night,10.0
SHF-746480,DOC-305052,Doctor,DEP-018,2025-11-19,Night,8.0
SHF-746518,NUR-914937,Nurse,DEP-006,2025-01-10,Afternoon,12.0
SHF-746591,NUR-581002,Nurse,DEP-014,2026-05-08,Morning,10.0
SHF-746592,NUR-176250,Nurse,DEP-007,2025-09-28,Night,8.0
SHF-746666,DOC-299419,Doctor,DEP-006,2023-10-07,Morning,8.0
SHF-746741,NUR-276546,Nurse,DEP-004,2025-06-04,Night,10.0
SHF-746753,NUR-233667,Nurse,DEP-012,2024-10-10,Morning,12.0
SHF-746794,NUR-652764,Nurse,DEP-020,2024-12-22,Morning,10.0
SHF-746854,EMP-588615,Employee,DEP-016,2024-08-18,Morning,10.0
SHF-746913,DOC-126842,Doctor,DEP-007,2024-09-02,Afternoon,12.0
SHF-746914,NUR-980944,Nurse,DEP-009,2026-02-05,Morning,10.0
SHF-747054,EMP-808956,Employee,DEP-005,2023-05-10,Night,10.0
SHF-747055,DOC-498615,Doctor,DEP-012,2024-01-06,Afternoon,8.0
SHF-747107,DOC-504308,Doctor,DEP-010,2024-06-24,Night,12.0
SHF-747150,NUR-612934,Nurse,DEP-003,2025-04-01,Night,12.0
SHF-747166,NUR-871418,Nurse,DEP-016,2026-03-12,Morning,10.0
SHF-747308,NUR-673308,Nurse,DEP-018,2026-02-21,Morning,10.0
SHF-747322,DOC-299419,Doctor,DEP-016,2023-04-27,Morning,10.0
SHF-747327,NUR-159560,Nurse,DEP-017,2026-08-05,Morning,8.0
SHF-747445,EMP-982852,Employee,DEP-019,2025-08-10,Morning,8.0
SHF-747521,NUR-997252,Nurse,DEP-007,2024-02-01,Night,8.0
SHF-747547,EMP-332307,Employee,DEP-012,2025-10-07,Morning,10.0
SHF-747599,DOC-667279,Doctor,DEP-018,2025-06-17,Night,10.0
SHF-747751,NUR-810032,Nurse,DEP-011,2025-07-10,Afternoon,10.0
SHF-747887,DOC-272586,Doctor,DEP-005,2026-07-23,Afternoon,12.0
SHF-747906,EMP-454055,Employee,DEP-011,2024-07-21,Morning,10.0
SHF-747996,NUR-990707,Nurse,DEP-019,2023-11-01,Night,10.0
SHF-748009,NUR-412456,Nurse,DEP-012,2023-08-19,Night,12.0
SHF-748036,NUR-501591,Nurse,DEP-016,2025-09-09,Morning,10.0
SHF-748139,EMP-104890,Employee,DEP-020,2023-01-22,Morning,10.0
SHF-748158,NUR-882750,Nurse,DEP-011,2025-11-25,Morning,8.0
SHF-748185,NUR-778096,Nurse,DEP-015,2025-09-05,Afternoon,10.0
SHF-748224,NUR-174869,Nurse,DEP-017,2024-06-14,Night,10.0
SHF-748240,NUR-153621,Nurse,DEP-004,2026-07-11,Afternoon,10.0
SHF-748266,DOC-729671,Doctor,DEP-008,2026-04-14,Morning,8.0
SHF-748347,EMP-374174,Employee,DEP-015,2024-11-02,Afternoon,12.0
SHF-748354,NUR-539494,Nurse,DEP-017,2025-02-03,Afternoon,8.0
SHF-748404,NUR-931497,Nurse,DEP-008,2023-02-08,Night,10.0
SHF-748427,EMP-840089,Employee,DEP-016,2023-10-14,Morning,10.0
SHF-748434,NUR-703898,Nurse,DEP-006,2023-08-01,Night,10.0
SHF-748492,EMP-783677,Employee,DEP-007,2024-01-01,Afternoon,10.0
SHF-748558,EMP-128139,Employee,DEP-009,2026-03-18,Night,8.0
SHF-748669,NUR-667769,Nurse,DEP-018,2023-04-13,Afternoon,12.0
SHF-748699,NUR-432240,Nurse,DEP-014,2026-07-11,Night,12.0
SHF-748767,EMP-626033,Employee,DEP-014,2023-09-08,Night,10.0
SHF-748876,NUR-161735,Nurse,DEP-010,2024-09-18,Night,10.0
SHF-748990,NUR-736085,Nurse,DEP-014,2025-02-03,Afternoon,8.0
SHF-748995,NUR-639783,Nurse,DEP-008,2025-03-03,Morning,8.0
SHF-749023,DOC-455546,Doctor,DEP-019,2025-08-14,Morning,12.0
SHF-749031,NUR-475315,Nurse,DEP-011,2026-01-28,Afternoon,10.0
SHF-749075,NUR-276546,Nurse,DEP-017,2025-02-25,Night,10.0
SHF-749194,DOC-683722,Doctor,DEP-013,2023-02-09,Morning,12.0
SHF-749220,EMP-928765,Employee,DEP-007,2023-03-14,Night,12.0
SHF-749224,NUR-231179,Nurse,DEP-012,2025-07-18,Night,8.0
SHF-749229,DOC-957227,Doctor,DEP-019,2025-01-05,Afternoon,8.0
SHF-749249,NUR-469670,Nurse,DEP-015,2023-08-22,Night,8.0
SHF-749287,NUR-572020,Nurse,DEP-006,2025-07-20,Night,12.0
SHF-749310,EMP-414346,Employee,DEP-006,2024-11-09,Afternoon,12.0
SHF-749404,NUR-366062,Nurse,DEP-011,2025-11-20,Afternoon,10.0
SHF-749425,DOC-357903,Doctor,DEP-017,2025-09-21,Morning,12.0
SHF-749426,EMP-387856,Employee,DEP-018,2023-07-14,Afternoon,8.0
SHF-749432,EMP-983570,Employee,DEP-014,2026-02-14,Night,12.0
SHF-749490,DOC-286207,Doctor,DEP-019,2024-03-17,Afternoon,12.0
SHF-749518,DOC-673854,Doctor,DEP-006,2024-12-10,Night,8.0
SHF-749530,DOC-716908,Doctor,DEP-011,2023-07-29,Afternoon,12.0
SHF-749579,NUR-151808,Nurse,DEP-020,2023-04-07,Afternoon,8.0
SHF-749612,EMP-963880,Employee,DEP-019,2025-10-08,Afternoon,12.0
SHF-749669,DOC-918953,Doctor,DEP-017,2025-06-15,Morning,8.0
SHF-749739,NUR-214127,Nurse,DEP-014,2025-09-09,Night,8.0
SHF-749791,EMP-709441,Employee,DEP-002,2023-09-20,Morning,10.0
SHF-749796,NUR-340277,Nurse,DEP-013,2024-11-22,Afternoon,8.0
SHF-749926,NUR-980323,Nurse,DEP-018,2024-11-01,Afternoon,8.0
SHF-749977,NUR-773730,Nurse,DEP-013,2026-01-15,Afternoon,8.0
SHF-750061,EMP-264734,Employee,DEP-002,2025-09-23,Morning,8.0
SHF-750078,EMP-818314,Employee,DEP-016,2023-12-22,Morning,10.0
SHF-750131,DOC-304537,Doctor,DEP-008,2026-06-18,Afternoon,12.0
SHF-750253,EMP-863399,Employee,DEP-007,2023-05-22,Night,12.0
SHF-750264,NUR-591991,Nurse,DEP-017,2024-09-17,Morning,10.0
SHF-750292,NUR-801824,Nurse,DEP-012,2024-05-22,Afternoon,10.0
SHF-750398,NUR-857489,Nurse,DEP-002,2025-02-22,Morning,10.0
SHF-750409,DOC-504308,Doctor,DEP-009,2024-05-28,Night,8.0
SHF-750514,NUR-557092,Nurse,DEP-001,2024-04-02,Morning,8.0
SHF-750525,EMP-127435,Employee,DEP-003,2024-07-05,Afternoon,8.0
SHF-750649,NUR-502572,Nurse,DEP-020,2024-03-05,Night,12.0
SHF-750773,NUR-179588,Nurse,DEP-001,2024-06-11,Afternoon,10.0
SHF-750786,EMP-717200,Employee,DEP-004,2024-01-22,Morning,10.0
SHF-750825,DOC-733162,Doctor,DEP-007,2024-08-26,Afternoon,10.0
SHF-750861,NUR-191333,Nurse,DEP-001,2024-03-25,Afternoon,10.0
SHF-750970,EMP-783677,Employee,DEP-001,2023-12-10,Morning,8.0
SHF-750973,EMP-954983,Employee,DEP-020,2024-05-18,Night,12.0
SHF-750976,EMP-413258,Employee,DEP-009,2026-06-15,Afternoon,12.0
SHF-751007,EMP-761705,Employee,DEP-001,2024-04-05,Morning,8.0
SHF-751008,NUR-304948,Nurse,DEP-020,2026-06-26,Afternoon,8.0
SHF-751032,NUR-424810,Nurse,DEP-020,2023-09-13,Afternoon,10.0
SHF-751033,EMP-947103,Employee,DEP-019,2023-09-01,Morning,8.0
SHF-751047,EMP-201160,Employee,DEP-011,2024-06-23,Afternoon,10.0
SHF-751132,EMP-852414,Employee,DEP-010,2023-02-18,Morning,10.0
SHF-751166,NUR-197654,Nurse,DEP-012,2023-10-04,Afternoon,12.0
SHF-751172,DOC-457380,Doctor,DEP-007,2024-06-09,Morning,8.0
SHF-751324,NUR-303974,Nurse,DEP-003,2023-07-28,Morning,12.0
SHF-751364,NUR-804000,Nurse,DEP-014,2025-07-27,Afternoon,8.0
SHF-751372,NUR-981020,Nurse,DEP-005,2025-10-20,Night,8.0
SHF-751436,NUR-561064,Nurse,DEP-007,2023-09-22,Night,8.0
SHF-751460,DOC-315825,Doctor,DEP-018,2024-05-08,Afternoon,8.0
SHF-751489,DOC-623747,Doctor,DEP-003,2025-01-06,Afternoon,10.0
SHF-751518,NUR-860507,Nurse,DEP-019,2024-01-10,Morning,8.0
SHF-751601,NUR-372453,Nurse,DEP-003,2023-10-31,Afternoon,8.0
SHF-751615,DOC-108938,Doctor,DEP-010,2023-04-24,Afternoon,10.0
SHF-751621,DOC-455018,Doctor,DEP-002,2025-08-27,Night,12.0
SHF-751657,DOC-901429,Doctor,DEP-009,2024-12-15,Night,8.0
SHF-751663,NUR-309906,Nurse,DEP-011,2025-08-31,Morning,8.0
SHF-751682,NUR-205498,Nurse,DEP-018,2026-03-21,Afternoon,12.0
SHF-751828,NUR-596078,Nurse,DEP-006,2024-04-13,Morning,8.0
SHF-751833,EMP-336877,Employee,DEP-012,2025-03-27,Morning,12.0
SHF-751920,DOC-853343,Doctor,DEP-019,2023-03-20,Morning,8.0
SHF-751922,NUR-334128,Nurse,DEP-009,2024-12-30,Afternoon,8.0
SHF-751959,NUR-591469,Nurse,DEP-014,2024-05-04,Afternoon,10.0
SHF-751965,NUR-404481,Nurse,DEP-005,2025-11-19,Afternoon,12.0
SHF-751995,DOC-377475,Doctor,DEP-009,2024-08-19,Afternoon,12.0
SHF-752011,NUR-179588,Nurse,DEP-017,2025-01-01,Afternoon,8.0
SHF-752051,EMP-312673,Employee,DEP-020,2026-05-18,Morning,12.0
SHF-752099,DOC-455018,Doctor,DEP-005,2023-11-27,Night,10.0
SHF-752136,NUR-622710,Nurse,DEP-019,2023-08-01,Morning,8.0
SHF-752137,DOC-442116,Doctor,DEP-001,2025-12-09,Morning,8.0
SHF-752190,DOC-961171,Doctor,DEP-017,2026-03-01,Morning,10.0
SHF-752258,EMP-359800,Employee,DEP-005,2024-03-24,Afternoon,8.0
SHF-752260,EMP-335164,Employee,DEP-012,2023-11-29,Night,10.0
SHF-752302,NUR-572836,Nurse,DEP-002,2026-08-08,Afternoon,8.0
SHF-752305,NUR-477085,Nurse,DEP-001,2025-09-03,Afternoon,10.0
SHF-752324,EMP-327961,Employee,DEP-009,2026-05-15,Afternoon,10.0
SHF-752410,EMP-677266,Employee,DEP-004,2026-08-08,Night,8.0
SHF-752442,NUR-228058,Nurse,DEP-007,2025-04-12,Morning,10.0
SHF-752481,EMP-556829,Employee,DEP-018,2026-05-24,Afternoon,10.0
SHF-752519,NUR-349992,Nurse,DEP-020,2025-12-04,Night,12.0
SHF-752533,EMP-434251,Employee,DEP-019,2024-10-20,Morning,12.0
SHF-752604,NUR-506582,Nurse,DEP-020,2023-07-25,Morning,8.0
SHF-752736,NUR-944405,Nurse,DEP-005,2023-02-08,Night,12.0
SHF-752793,NUR-703898,Nurse,DEP-013,2023-09-03,Afternoon,10.0
SHF-752913,EMP-258416,Employee,DEP-008,2023-05-13,Morning,12.0
SHF-752937,NUR-521012,Nurse,DEP-006,2025-03-24,Night,12.0
SHF-752946,NUR-697696,Nurse,DEP-019,2024-04-07,Afternoon,12.0
SHF-752967,NUR-478225,Nurse,DEP-001,2024-03-10,Afternoon,8.0
SHF-752970,DOC-754432,Doctor,DEP-019,2023-08-15,Afternoon,8.0
SHF-753047,NUR-272074,Nurse,DEP-018,2025-01-10,Morning,8.0
SHF-753084,NUR-480074,Nurse,DEP-009,2023-02-04,Morning,12.0
SHF-753132,NUR-781151,Nurse,DEP-014,2023-08-12,Morning,8.0
SHF-753162,NUR-405694,Nurse,DEP-002,2026-07-17,Morning,12.0
SHF-753186,NUR-889225,Nurse,DEP-013,2025-01-13,Night,8.0
SHF-753210,NUR-479434,Nurse,DEP-011,2023-02-28,Night,12.0
SHF-753265,NUR-191333,Nurse,DEP-013,2026-02-27,Morning,10.0
SHF-753361,EMP-675933,Employee,DEP-005,2025-12-27,Morning,8.0
SHF-753410,NUR-223427,Nurse,DEP-006,2023-11-06,Afternoon,10.0
SHF-753417,NUR-149214,Nurse,DEP-015,2026-03-08,Night,12.0
SHF-753420,EMP-783179,Employee,DEP-008,2024-09-20,Morning,8.0
SHF-753425,DOC-394591,Doctor,DEP-016,2023-06-22,Morning,12.0
SHF-753458,DOC-588473,Doctor,DEP-010,2023-05-12,Morning,8.0
SHF-753487,EMP-898131,Employee,DEP-017,2023-04-11,Afternoon,10.0
SHF-753515,EMP-496393,Employee,DEP-011,2023-01-01,Night,12.0
SHF-753539,NUR-903237,Nurse,DEP-017,2024-11-15,Morning,8.0
SHF-753587,DOC-390923,Doctor,DEP-015,2025-04-12,Night,10.0
SHF-753593,EMP-556829,Employee,DEP-015,2025-08-25,Night,12.0
SHF-753615,EMP-195269,Employee,DEP-013,2023-12-07,Afternoon,10.0
SHF-753629,NUR-354326,Nurse,DEP-019,2025-03-09,Night,8.0
SHF-753698,NUR-780574,Nurse,DEP-011,2025-09-23,Afternoon,10.0
SHF-753742,NUR-612102,Nurse,DEP-019,2023-02-07,Night,12.0
SHF-753784,NUR-493788,Nurse,DEP-003,2024-07-30,Afternoon,10.0
SHF-753785,NUR-968257,Nurse,DEP-013,2026-01-13,Morning,10.0
SHF-753812,EMP-783677,Employee,DEP-006,2024-01-04,Morning,12.0
SHF-753854,DOC-224835,Doctor,DEP-007,2026-06-14,Night,8.0
SHF-753910,NUR-354326,Nurse,DEP-011,2024-02-03,Afternoon,8.0
SHF-753927,DOC-569031,Doctor,DEP-004,2025-03-25,Morning,10.0
SHF-753932,NUR-704631,Nurse,DEP-007,2024-03-05,Night,10.0
SHF-753961,NUR-425625,Nurse,DEP-015,2025-05-23,Morning,12.0
SHF-753984,DOC-198183,Doctor,DEP-017,2026-02-10,Morning,8.0
SHF-754000,NUR-463532,Nurse,DEP-018,2026-02-23,Afternoon,10.0
SHF-754129,DOC-210874,Doctor,DEP-003,2023-03-23,Night,12.0
SHF-754381,EMP-626571,Employee,DEP-011,2026-02-08,Night,8.0
SHF-754445,NUR-175454,Nurse,DEP-003,2025-02-03,Night,10.0
SHF-754460,EMP-891865,Employee,DEP-020,2024-05-15,Night,8.0
SHF-754506,EMP-864148,Employee,DEP-013,2024-03-22,Afternoon,10.0
SHF-754516,NUR-925601,Nurse,DEP-003,2024-11-14,Afternoon,8.0
SHF-754587,EMP-102854,Employee,DEP-005,2026-01-08,Morning,10.0
SHF-754621,EMP-736836,Employee,DEP-009,2026-03-25,Afternoon,10.0
SHF-754691,EMP-940474,Employee,DEP-012,2025-02-06,Afternoon,8.0
SHF-754723,NUR-168431,Nurse,DEP-018,2025-06-24,Afternoon,12.0
SHF-754754,EMP-505478,Employee,DEP-020,2024-01-20,Morning,8.0
SHF-754760,NUR-732549,Nurse,DEP-011,2023-10-21,Morning,10.0
SHF-754886,NUR-602795,Nurse,DEP-012,2024-04-18,Night,12.0
SHF-754934,EMP-620479,Employee,DEP-013,2025-03-19,Afternoon,10.0
SHF-754936,NUR-713411,Nurse,DEP-010,2024-12-15,Afternoon,8.0
SHF-754973,EMP-801652,Employee,DEP-019,2024-11-16,Afternoon,10.0
SHF-754983,NUR-929579,Nurse,DEP-018,2023-07-15,Afternoon,8.0
SHF-755002,DOC-742256,Doctor,DEP-001,2024-01-06,Night,12.0
SHF-755037,NUR-167910,Nurse,DEP-012,2025-12-18,Night,10.0
SHF-755116,DOC-721151,Doctor,DEP-002,2023-09-29,Night,12.0
SHF-755127,NUR-841204,Nurse,DEP-001,2025-01-05,Afternoon,12.0
SHF-755132,NUR-463532,Nurse,DEP-007,2023-11-14,Night,10.0
SHF-755173,NUR-400051,Nurse,DEP-013,2023-08-14,Morning,8.0
SHF-755183,DOC-736783,Doctor,DEP-014,2024-07-15,Afternoon,8.0
SHF-755250,EMP-704783,Employee,DEP-020,2025-01-17,Night,12.0
SHF-755271,EMP-861728,Employee,DEP-004,2026-03-18,Morning,12.0
SHF-755401,NUR-732549,Nurse,DEP-018,2023-11-10,Afternoon,8.0
SHF-755436,EMP-885379,Employee,DEP-005,2025-08-12,Afternoon,10.0
SHF-755514,NUR-397503,Nurse,DEP-005,2024-06-21,Night,8.0
SHF-755548,NUR-890427,Nurse,DEP-003,2024-04-28,Afternoon,8.0
SHF-755579,NUR-517701,Nurse,DEP-011,2023-05-08,Morning,12.0
SHF-755580,NUR-586612,Nurse,DEP-011,2023-08-30,Morning,12.0
SHF-755587,DOC-715187,Doctor,DEP-015,2025-09-05,Night,10.0
SHF-755593,EMP-338588,Employee,DEP-013,2024-01-09,Night,12.0
SHF-755619,NUR-976857,Nurse,DEP-009,2023-01-23,Afternoon,8.0
SHF-755649,NUR-638435,Nurse,DEP-019,2026-03-12,Morning,12.0
SHF-755691,NUR-564040,Nurse,DEP-020,2024-07-15,Morning,12.0
SHF-755701,EMP-824730,Employee,DEP-012,2023-07-27,Morning,12.0
SHF-755731,NUR-732631,Nurse,DEP-006,2024-11-20,Night,10.0
SHF-755753,DOC-473598,Doctor,DEP-015,2023-09-27,Afternoon,8.0
SHF-755756,EMP-184090,Employee,DEP-018,2023-04-05,Night,12.0
SHF-755760,NUR-249839,Nurse,DEP-009,2025-08-20,Morning,8.0
SHF-755789,NUR-147181,Nurse,DEP-011,2026-05-16,Afternoon,12.0
SHF-755802,NUR-128563,Nurse,DEP-005,2025-01-15,Afternoon,12.0
SHF-755830,NUR-784316,Nurse,DEP-008,2023-07-10,Afternoon,12.0
SHF-755923,EMP-663342,Employee,DEP-017,2023-02-27,Night,12.0
SHF-755927,EMP-996203,Employee,DEP-003,2026-03-20,Afternoon,12.0
SHF-755955,EMP-892473,Employee,DEP-009,2024-12-05,Morning,8.0
SHF-756001,NUR-399708,Nurse,DEP-007,2026-01-11,Morning,10.0
SHF-756136,DOC-394563,Doctor,DEP-013,2025-12-24,Afternoon,10.0
SHF-756182,NUR-738622,Nurse,DEP-016,2024-10-22,Afternoon,10.0
SHF-756272,DOC-735803,Doctor,DEP-007,2023-05-28,Morning,12.0
SHF-756382,DOC-673061,Doctor,DEP-012,2025-02-05,Morning,12.0
SHF-756384,NUR-762529,Nurse,DEP-012,2026-03-30,Afternoon,12.0
SHF-756408,NUR-970298,Nurse,DEP-015,2023-08-30,Afternoon,12.0
SHF-756434,NUR-705547,Nurse,DEP-019,2026-07-22,Afternoon,12.0
SHF-756454,DOC-733162,Doctor,DEP-005,2023-06-15,Afternoon,12.0
SHF-756504,NUR-233667,Nurse,DEP-018,2023-06-27,Afternoon,12.0
SHF-756526,EMP-462999,Employee,DEP-003,2023-08-21,Afternoon,12.0
SHF-756554,NUR-426011,Nurse,DEP-002,2024-02-01,Night,10.0
SHF-756564,NUR-581002,Nurse,DEP-013,2024-10-29,Morning,12.0
SHF-756594,NUR-639815,Nurse,DEP-003,2026-07-18,Night,12.0
SHF-756622,EMP-938345,Employee,DEP-018,2025-08-06,Morning,10.0
SHF-756632,NUR-183927,Nurse,DEP-002,2026-03-24,Morning,10.0
